customer_id,age,annual_income,total_spent,num_transactions,account_age_days,credit_score,loan_amount,city,segment,last_product,churn
CID-00507,27.0,10000.0,3554.15902678861,14.0,3511,748.0,12221.783329931426,Antalya,Gold,Loan,0
CID-00508,38.0,132098.07188128296,12862.76189799498,16.0,1664,641.0,10146.192433551008,Istanbul,Silver,Savings,1
CID-00509,28.0,11836.26994753349,208.34532013815746,14.0,314,635.0,4671.613607029311,Bursa,Gold,Loan,0
CID-00510,41.0,29608.826860507997,7465.777560544505,14.0,2699,850.0,46167.82781183921,Mersin,Bronze,Insurance,0
CID-00511,37.0,32766.29138192422,5383.602589336213,,1159,581.0,6883.812930758653,Antalya,Gold,Insurance,0
CID-00512,35.0,50260.176655401156,1207.135308629369,15.0,533,742.0,15085.684056567048,Ankara,Bronze,Investment,0
CID-00513,27.0,10000.0,11621.161614100001,16.0,75,535.0,2899.5183670672905,Adana,Gold,Credit Card,1
CID-00514,31.0,14144.020652865609,1086.6878049556085,15.0,1500,732.0,10252.643663539251,Konya,Gold,Insurance,1
CID-00515,47.0,147442.96636356547,7043.117160062932,14.0,1197,850.0,42144.524506692636,Ankara,Silver,Savings,0
CID-00516,44.0,131473.88951125205,6804.867894377482,16.0,566,764.0,97127.69022167315,Antalya,Bronze,Investment,0
CID-00517,26.0,83600.63732472173,4535.691984949588,16.0,91,787.0,8082.506375377014,Ankara,Gold,Savings,0
CID-00518,39.0,10000.0,2652.4776414391567,,1795,672.0,3010.045407642098,Konya,Bronze,Loan,0
CID-00519,47.0,21781.10036238011,409.07678745411806,20.0,1135,755.0,6795.649263552027,Ankara,Bronze,Credit Card,0
CID-00520,,54381.277739982586,2429.525083242477,,2413,699.0,7134.646566274042,Kocaeli,Platinum,Insurance,0
CID-00521,44.0,17701.5310789356,1412.1399670474245,9.0,240,842.0,18616.58582092421,Izmir,Bronze,Loan,1
CID-00522,30.0,132185.01140927814,5028.035752521421,17.0,2477,591.0,12338.820370223804,Ankara,Bronze,Investment,1
CID-00523,44.0,55265.09858800853,4541.925140962386,13.0,738,774.0,26334.026290970134,Ankara,Bronze,Savings,1
CID-00524,,10000.0,7727.2784322776915,17.0,2424,714.0,21749.877896304377,Ankara,Silver,Credit Card,0
CID-00525,18.0,131832.64545705484,47.811931987663606,19.0,2057,606.0,5209.7141143922545,Istanbul,Bronze,Insurance,0
CID-00526,18.0,174049.99036076362,5299.271677504998,9.0,3299,658.0,27605.90379517161,Istanbul,Silver,Savings,0
CID-00527,38.0,10000.0,8921.924070677078,,406,551.0,33846.13190115208,Ankara,Silver,Insurance,0
CID-00528,41.0,41803.135663871435,4983.430686974357,11.0,1215,418.0,16420.937093992652,Ankara,Bronze,Insurance,1
CID-00529,27.0,19882.095634997313,446.3539501105644,12.0,3309,584.0,47276.723300192076,Ankara,Silver,Savings,1
CID-00530,45.0,27442.877559797023,271.2733046248117,11.0,2898,648.0,27497.139988930885,Istanbul,Silver,Insurance,0
CID-00531,18.0,10891.412686002002,67.40982104119261,20.0,2996,686.0,16287.232280798737,Izmir,Silver,Investment,0
CID-00532,37.0,47460.646056632,3170.773533521746,10.0,3528,575.0,42592.10376002124,Istanbul,Bronze,Credit Card,0
CID-00533,,174327.6805697395,3178.777407293046,14.0,2121,654.0,16509.372017460446,Istanbul,Silver,Loan,0
CID-00534,30.0,38462.123730857355,13875.809548896941,14.0,2877,698.0,13256.16793971369,Istanbul,Silver,Credit Card,0
CID-00535,38.0,10000.0,1624.2225728833566,,3592,633.0,7928.240095197586,Izmir,Bronze,Loan,1
CID-00536,27.0,53217.31444804156,1290.6458342908409,16.0,3380,593.0,38599.4504037959,Istanbul,Gold,Investment,0
CID-00537,33.0,22871.93542883784,3133.7500804991814,16.0,816,621.0,2356.870344191339,Istanbul,Platinum,Credit Card,1
CID-00538,50.0,106558.24286696228,5588.651188559609,12.0,762,786.0,11547.163847344302,Ankara,Bronze,Investment,0
CID-00539,31.0,31369.803356468372,8835.324389327981,13.0,997,541.0,13876.584282802405,Istanbul,Silver,Savings,0
CID-00540,48.0,11782.808438419048,5200.5825092164305,12.0,3247,772.0,14564.112312284824,Ankara,Bronze,Loan,0
CID-00541,24.0,11664.781150883859,1780.162415398878,9.0,3170,789.0,18994.252864371272,Ankara,Platinum,Savings,1
CID-00542,,80537.4474579029,3224.3935400109235,,2729,651.0,12686.510362783032,Gaziantep,Bronze,Savings,0
CID-00543,55.0,16977.65041401296,6208.072961806337,15.0,551,716.0,5342.661180467379,Konya,Gold,Credit Card,1
CID-00544,18.0,80174.54605134163,2158.5303541846433,9.0,2188,617.0,35001.39395006802,Mersin,Bronze,Insurance,0
CID-00545,28.0,12679.144600038988,781.5118830075776,,2685,701.0,19288.0363301827,Izmir,Gold,Insurance,1
CID-00546,44.0,21348.00332301307,595.1885714206319,9.0,1108,850.0,35158.53111467404,Izmir,Silver,Investment,0
CID-00547,35.0,34451.95465003718,0.5048224673319724,,3324,781.0,5814.431258680896,Kocaeli,Bronze,Credit Card,0
CID-00548,42.0,157748.02379309316,4053.4160582652803,10.0,2973,639.0,18243.165460878423,Ankara,Silver,Savings,0
CID-00549,30.0,147636.81444424312,376.85566633736653,,553,574.0,22542.6807545842,Izmir,Bronze,Investment,0
CID-00550,39.0,12747.377551884652,894.4035019452849,16.0,2223,656.0,8703.77638741082,Ankara,Silver,Savings,0
CID-00551,36.0,24392.952058537987,1131.6663185592736,11.0,2341,701.0,30107.027898644308,Izmir,Bronze,Investment,0
CID-00552,52.0,,2629.901578996854,18.0,3645,737.0,45.21468764148454,Istanbul,Silver,Loan,1
CID-00553,41.0,39232.569087824755,1623.7659783814224,12.0,497,671.0,16266.061509930696,Adana,Silver,Investment,0
CID-00554,42.0,33949.60356301179,3593.367993456929,,1614,822.0,17114.41046709318,Mersin,Silver,Investment,0
CID-00555,33.0,127061.86664094038,183.18851181402601,13.0,2949,682.0,13738.193843636418,Istanbul,Silver,Savings,1
CID-00556,32.0,146263.52760089215,423.4232880466389,11.0,3036,641.0,17898.89989786831,Konya,Silver,Insurance,1
CID-00557,32.0,26609.345103612686,2213.028575277123,9.0,1240,721.0,3293.8922028369175,Istanbul,Silver,Savings,1
CID-00558,42.0,37221.695731822074,1314.9669755839102,11.0,3444,736.0,20780.805097749293,Istanbul,Platinum,Credit Card,0
CID-00559,32.0,124610.12246667799,1122.2779143401176,20.0,2016,618.0,7364.796353078526,Antalya,Bronze,Savings,0
CID-00560,41.0,90395.37569897923,222.01655686111437,13.0,3200,604.0,10828.405210272258,Istanbul,Silver,Insurance,0
CID-00561,62.0,10000.0,7234.136883645402,20.0,2756,548.0,7292.32578940461,Izmir,Bronze,Credit Card,0
CID-00562,48.0,21216.254346992013,3766.613322614612,13.0,3407,656.0,11561.990174574172,Istanbul,Platinum,Insurance,0
CID-00563,34.0,30128.49959254214,414.9564120720914,12.0,1778,777.0,17490.998156851023,Izmir,Bronze,Credit Card,0
CID-00564,52.0,14354.80030880975,215.22529139688024,11.0,3300,733.0,32801.06493448779,Izmir,Bronze,Savings,0
CID-00565,33.0,12243.451797635167,11788.139985697975,,787,769.0,11889.97673178178,Kocaeli,Silver,Insurance,0
CID-00566,18.0,10000.0,3657.9367456345685,10.0,1207,627.0,7027.464196439607,Antalya,Silver,Insurance,0
CID-00567,25.0,56708.062306823216,1729.1221822542773,11.0,948,666.0,12047.708567905554,Istanbul,Silver,Loan,0
CID-00568,18.0,16747.672923466194,3871.230885531885,19.0,1149,527.0,21011.962693549092,Ankara,Bronze,Loan,0
CID-00569,33.0,10000.0,4518.232830995126,7.0,2652,760.0,7662.958815983165,Kocaeli,Silver,Investment,0
CID-00570,38.0,14445.057299946726,4844.659008202346,15.0,735,787.0,9628.505306594816,Antalya,Bronze,Loan,0
CID-00571,58.0,89047.95685803198,2079.5285506463374,14.0,1988,594.0,14894.200792488627,Bursa,Silver,Insurance,0
CID-00572,41.0,104890.36098903297,1798.1224057729542,18.0,863,810.0,6266.756936582424,Izmir,Silver,Investment,1
CID-00573,35.0,36291.23005858485,35.48590206229638,,3460,661.0,4222.158217985386,Ankara,Silver,Savings,0
CID-00574,47.0,29588.642294755846,8355.991205131826,16.0,2891,593.0,2723.0244808853918,Bursa,Silver,Investment,0
CID-00575,18.0,209554.65002512396,2958.703396719679,,428,654.0,7826.514443023211,Adana,Gold,Credit Card,1
CID-00576,40.0,12311.729375586972,726.7000468195897,10.0,1837,730.0,891.9090884730516,Istanbul,Silver,Investment,0
CID-00577,47.0,13339.114312406251,8066.50762822086,12.0,1429,675.0,15764.883580385298,Mersin,Bronze,Loan,0
CID-00578,20.0,18981.79799052556,7885.770200326806,,2679,633.0,3482.545723199466,Istanbul,Bronze,Savings,0
CID-00579,51.0,10431.144830503328,14485.580660372852,13.0,357,727.0,8529.167819131504,Ankara,Silver,Credit Card,0
CID-00580,42.0,,6630.151637196943,6.0,1325,734.0,5645.640145006319,Istanbul,Bronze,Investment,0
CID-00581,33.0,132949.19130236728,19559.124910295854,,1650,666.0,17915.5222603081,Izmir,Bronze,Savings,0
CID-00582,45.0,52547.87093778704,897.9903079029614,19.0,3396,651.0,34189.68697025952,Ankara,Bronze,Loan,0
CID-00583,65.0,29201.55873218996,5909.571673863667,24.0,2472,636.0,18057.85286695202,Istanbul,Gold,Savings,0
CID-00584,40.0,149838.92813794455,5541.649586876096,14.0,3573,718.0,14075.805012861409,Mersin,Silver,Savings,0
CID-00585,40.0,10000.0,840.2776198524665,,2625,551.0,19906.018641009112,Ankara,Silver,Credit Card,1
CID-00586,32.0,12983.959280794368,331.6030854297762,,1071,618.0,548.092003278211,Ankara,Bronze,Insurance,0
CID-00587,27.0,45894.97591489066,12427.073628565106,15.0,948,667.0,2359.2811828325594,Izmir,Bronze,Loan,0
CID-00588,47.0,,1123.2377528040533,13.0,106,616.0,1795.3188529024417,Istanbul,Bronze,Credit Card,1
CID-00589,27.0,10000.0,6550.734056517868,22.0,1102,700.0,1860.468662121099,Ankara,Silver,Credit Card,0
CID-00590,38.0,28374.669884796192,13.23422362687729,,3599,693.0,5431.661562659287,Ankara,Silver,Credit Card,0
CID-00591,32.0,,67.99672357932383,18.0,1479,850.0,13669.175822134488,Izmir,Gold,Insurance,0
CID-00592,43.0,65865.90374417008,2006.779117139007,8.0,1801,619.0,2192.5422100451333,Gaziantep,Silver,Insurance,0
CID-00593,,55907.36870922295,872.7906202578762,,1609,679.0,49232.84284873819,Istanbul,Silver,Investment,0
CID-00594,50.0,21257.010232537174,3746.147595546582,22.0,1047,603.0,34666.36430912006,Bursa,Silver,Investment,0
CID-00595,31.0,10000.0,2667.8636488704205,,158,835.0,64132.72396753538,Istanbul,Bronze,Loan,0
CID-00596,34.0,30638.62027021468,258.0880238986982,11.0,548,816.0,781.7328903086012,Ankara,Silver,Loan,1
CID-00597,26.0,10000.0,567.9590932747278,14.0,2381,554.0,34317.24506029251,Izmir,Bronze,Insurance,0
CID-00598,32.0,,1571.5312202945267,11.0,1165,666.0,29309.126064560067,Istanbul,Bronze,Insurance,0
CID-00599,42.0,35457.539064999575,656.9875946253543,14.0,2802,682.0,41829.635434478005,Izmir,Bronze,Insurance,1
CID-00600,47.0,,5028.117594171687,10.0,941,652.0,13511.844207644746,Ankara,Platinum,Credit Card,0
CID-00601,26.0,79955.39518267215,1721.5186231835028,12.0,845,641.0,27911.62602180144,Mersin,Gold,Insurance,0
CID-00602,48.0,,313.88509097747703,,1003,741.0,947.6788056339783,Bursa,Gold,Credit Card,1
CID-00603,54.0,20411.214602327404,2119.402475813574,12.0,1992,823.0,1420.3971652166238,Istanbul,Bronze,Credit Card,0
CID-00604,42.0,91912.79613137718,304.74298244411904,22.0,2896,744.0,2271.003352414072,Istanbul,Silver,Loan,0
CID-00605,60.0,111020.29389599027,441.7322391035529,9.0,2440,749.0,44327.21654207968,Istanbul,Platinum,Savings,0
CID-00606,28.0,61480.10449661255,876.555515281192,14.0,1119,651.0,1136.163002858161,Istanbul,Silver,Investment,1
CID-00607,23.0,,6280.784000084823,6.0,3132,761.0,1899.4800642754303,Antalya,Silver,Investment,0
CID-00608,18.0,45950.024190250304,8272.365533105543,20.0,3396,761.0,47972.523345847156,Gaziantep,Bronze,Loan,0
CID-00609,55.0,79251.71469147547,5600.583298851729,13.0,1830,642.0,2044.9514894428726,Istanbul,Silver,Loan,0
CID-00610,45.0,10000.0,1301.0609831436443,15.0,838,661.0,36690.26324857304,Ankara,Silver,Insurance,0
CID-00611,37.0,14280.197556304056,1017.8165189676264,10.0,1372,553.0,28029.26385823914,Ankara,Platinum,Insurance,0
CID-00612,,117770.14079990784,2549.226276717386,8.0,1067,571.0,740.083963032985,Bursa,Gold,Insurance,0
CID-00613,24.0,10000.0,4094.739536699476,12.0,599,645.0,397.61253395065376,Istanbul,Bronze,Credit Card,0
CID-00614,67.0,76849.45658136443,16053.027520686246,15.0,999,594.0,13759.26180080123,Mersin,Silver,Credit Card,0
CID-00615,39.0,35311.27359513456,451.42116804460227,,1909,744.0,105649.01731598345,Antalya,Silver,Insurance,0
CID-00616,39.0,32559.194413938934,161.75458487530807,,3343,667.0,37990.1174762765,Mersin,Silver,Credit Card,0
CID-00617,46.0,10000.0,3793.0684474021014,,2430,722.0,6679.809756514089,Istanbul,Gold,Loan,0
CID-00618,43.0,,5712.435689334027,17.0,3349,582.0,8788.7540939033,Bursa,Gold,Insurance,0
CID-00619,40.0,24530.745101100012,5993.824158221305,15.0,639,783.0,8835.649332247596,Adana,Platinum,Investment,1
CID-00620,28.0,42800.70256267984,3630.8619649766697,16.0,2545,719.0,23848.765856993552,Antalya,Bronze,Investment,0
CID-00621,43.0,62206.886872905,9854.264029870074,16.0,2013,712.0,7510.1977870327455,Istanbul,Bronze,Credit Card,0
CID-00622,60.0,,2289.288099054995,15.0,3001,755.0,2878.7506135498197,Mersin,Gold,Investment,0
CID-00623,54.0,171771.18965784094,7844.021729549606,13.0,417,705.0,24746.227564555902,Kocaeli,Gold,Insurance,0
CID-00624,57.0,41683.26911929524,10995.73063260324,13.0,1727,598.0,11025.325690345004,Istanbul,Bronze,Investment,1
CID-00625,31.0,28069.707486026422,6010.710458392348,13.0,788,730.0,1437.9540700866817,Izmir,Bronze,Loan,0
CID-00626,26.0,168998.04058018207,1186.2842696756227,,1891,617.0,28096.14018286897,Ankara,Silver,Credit Card,0
CID-00627,36.0,56514.164248517125,698.9576596159312,7.0,2519,696.0,15844.08732808291,Gaziantep,Silver,Investment,0
CID-00628,38.0,19471.984434477232,2541.884047765383,19.0,3443,618.0,12097.956602248481,Antalya,Silver,Credit Card,1
CID-00629,51.0,10000.0,1930.667017228381,12.0,545,812.0,20139.21179911494,Istanbul,Silver,Loan,0
CID-00630,18.0,101677.17569081814,6725.617253602847,,1871,733.0,12670.930547960026,Istanbul,Bronze,Investment,0
CID-00631,56.0,24733.5924018747,337.26626032520556,13.0,2920,760.0,18815.731533622664,Ankara,Silver,Insurance,0
CID-00632,36.0,59410.56824966388,953.7784815375375,14.0,74,619.0,36379.551369949346,Istanbul,Silver,Savings,0
CID-00633,32.0,35003.09306951554,4459.251691767019,18.0,1472,703.0,17111.89055839366,Istanbul,Bronze,Investment,0
CID-00634,25.0,12199.366854514348,319.37785107182896,,752,695.0,19397.43620713101,Bursa,Gold,Loan,1
CID-00635,18.0,50628.3892411106,1237.719204468902,7.0,785,688.0,17127.811833663647,Adana,Bronze,Savings,0
CID-00636,47.0,10000.0,1566.8603930334896,14.0,2280,525.0,13635.64629363488,Izmir,Bronze,Investment,0
CID-00637,38.0,29332.27199857226,3118.186268422431,14.0,1938,837.0,3396.7584913328265,Bursa,Gold,Credit Card,0
CID-00638,22.0,43505.74204605203,550.8250036281328,13.0,2616,676.0,7361.779873380337,Istanbul,Bronze,Loan,1
CID-00639,22.0,31503.13751183275,6305.407978087554,,415,720.0,21262.725664857917,Ankara,Silver,Investment,0
CID-00640,33.0,,1898.810536944293,17.0,2060,574.0,9975.844670958875,Antalya,Gold,Loan,1
CID-00641,58.0,96790.35225978191,7965.364141850421,17.0,2707,797.0,9379.677149611913,Ankara,Bronze,Insurance,0
CID-00642,34.0,81130.24138088492,2018.7753481182053,13.0,3045,790.0,25633.373971371613,Ankara,Bronze,Savings,0
CID-00643,19.0,10000.0,1029.2452967766765,16.0,2815,748.0,100.51964166699771,Istanbul,Bronze,Savings,0
CID-00644,35.0,11870.722273331503,489.44543688867446,12.0,389,701.0,20453.345289046334,Bursa,Bronze,Insurance,0
CID-00645,34.0,42304.94795052146,12.006800438546387,17.0,1521,,12092.923010014198,Konya,Silver,Savings,0
CID-00646,18.0,150184.8650948655,2430.7953474346245,17.0,1012,758.0,8510.89937937533,Izmir,Bronze,Savings,0
CID-00647,37.0,99085.13285046382,362.7013951529354,16.0,1997,570.0,7493.9188050557195,Istanbul,Bronze,Insurance,0
CID-00648,35.0,101670.19199528742,1590.8247681399791,16.0,234,697.0,3416.4008188137173,Konya,Silver,Credit Card,0
CID-00649,,19869.773695197593,2847.4352087773436,14.0,3348,726.0,7323.1952889145905,Istanbul,Platinum,Savings,0
CID-00650,60.0,30863.29319309967,1032.0964371919974,,3068,688.0,8939.239088182763,Izmir,Silver,Credit Card,0
CID-00651,51.0,,616.4601572651609,15.0,1102,725.0,10354.920104072296,Istanbul,Bronze,Loan,0
CID-00652,34.0,10000.0,4769.338907751024,14.0,395,795.0,20081.856100490026,Kocaeli,Bronze,Loan,0
CID-00653,24.0,10000.0,9387.29907790128,,2330,664.0,10878.316794157274,Adana,Bronze,Savings,1
CID-00654,68.0,161459.8125800713,338.7199635524207,,2155,649.0,28638.538295803308,Izmir,Gold,Loan,1
CID-00655,38.0,15145.619403785922,541.17601441733,,798,593.0,18376.62708922257,Antalya,Silver,Insurance,0
CID-00656,38.0,15090.328881052463,10301.415380035587,18.0,2709,530.0,3784.0270008771067,Izmir,Silver,Savings,0
CID-00657,37.0,10000.0,123.25296581700198,14.0,1016,655.0,5842.540894513001,Istanbul,Bronze,Insurance,0
CID-00658,40.0,145099.14396747126,12160.444669161496,16.0,446,625.0,1486.1851213468083,Antalya,Silver,Credit Card,0
CID-00659,36.0,47678.11656843853,14.896967068935844,14.0,3136,663.0,52445.37195857275,Izmir,Bronze,Investment,0
CID-00660,31.0,,6620.310741227821,17.0,1491,633.0,39175.15157170809,Bursa,Silver,Investment,0
CID-00661,31.0,133409.20379665837,1175.022804968813,14.0,2389,594.0,1594.9536133744743,Istanbul,Gold,Savings,1
CID-00662,37.0,23323.702303878694,8928.524791619082,13.0,1196,635.0,15362.89901265109,Istanbul,Silver,Insurance,0
CID-00663,31.0,53435.71873067769,1219.7770180250955,18.0,226,721.0,58121.49766689551,Bursa,Bronze,Investment,0
CID-00664,29.0,10000.0,3399.0470989006967,18.0,3074,637.0,24748.746060958994,Ankara,Bronze,Savings,0
CID-00665,39.0,11370.942852250699,266.93443675267247,,2337,664.0,12184.275650698697,Istanbul,Gold,Investment,0
CID-00666,34.0,97862.16499467123,888.0227055527719,9.0,1419,847.0,4966.005618942014,Istanbul,Silver,Investment,0
CID-00667,56.0,80064.77272637014,4754.567886070064,19.0,2673,766.0,5889.016165836622,Bursa,Platinum,Loan,0
CID-00668,18.0,23747.468872717025,2407.1373759004678,13.0,1245,698.0,23988.74266335976,Istanbul,Silver,Savings,0
CID-00669,51.0,26009.76609681915,8418.110575543731,8.0,3588,700.0,27301.428643984284,Ankara,Bronze,Investment,0
CID-00670,52.0,41943.76727779023,1791.7785668625888,15.0,2611,623.0,13540.433054815941,Izmir,Bronze,Savings,0
CID-00671,18.0,10000.0,6524.091293591975,10.0,2101,646.0,2320.4164131105554,Ankara,Gold,Loan,1
CID-00672,33.0,15184.15094773608,1907.0067116141124,15.0,3020,,48889.94731233458,Konya,Bronze,Savings,0
CID-00673,33.0,,12400.403461199172,12.0,1128,688.0,33530.410579097355,Istanbul,Platinum,Loan,1
CID-00674,21.0,15857.941487453309,10287.180505529783,18.0,1931,676.0,2726.0923194163033,Gaziantep,Bronze,Investment,0
CID-00675,28.0,90167.65394428953,1277.4076698552688,13.0,1699,589.0,1051.2027968958694,Antalya,Bronze,Investment,1
CID-00676,24.0,18042.81558839791,6946.839990061069,12.0,3000,727.0,13816.54081656852,Ankara,Bronze,Investment,1
CID-00677,59.0,11693.053496802188,6020.22807192255,9.0,1447,634.0,6016.937735428063,Kocaeli,Silver,Loan,0
CID-00678,49.0,38594.086538269265,757.0686945939502,14.0,2756,833.0,5994.49983836107,Antalya,Silver,Credit Card,0
CID-00679,53.0,110399.8499509397,3132.6040848354355,,3559,779.0,1642.7184520506364,Kocaeli,Silver,Loan,0
CID-00680,46.0,15191.78928465127,241.46902558707944,7.0,2187,547.0,55185.314758289234,Izmir,Platinum,Loan,0
CID-00681,24.0,10000.0,5799.1421785084995,9.0,2167,659.0,31912.856929908703,Ankara,Silver,Insurance,0
CID-00682,31.0,24237.68722458753,613.8291195140155,13.0,66,808.0,2175.329788499898,Izmir,Silver,Investment,1
CID-00683,43.0,75732.00230844277,235.03071924052543,9.0,2899,733.0,37661.6552568947,Istanbul,Silver,Investment,0
CID-00684,23.0,,1635.8107189894704,13.0,1022,687.0,20676.86801982738,Kocaeli,Silver,Insurance,0
CID-00685,46.0,93342.7349314498,2752.636951584585,14.0,1616,493.0,7086.533946975138,Antalya,Gold,Credit Card,0
CID-00686,35.0,176480.21307364837,6177.4368028915205,11.0,601,662.0,36897.96682052116,Bursa,Silver,Savings,1
CID-00687,33.0,86537.39965869742,11708.897353575501,,2661,696.0,16404.45093672824,Kocaeli,Silver,Investment,1
CID-00688,46.0,,1852.5205698412992,17.0,336,515.0,33989.24461740604,Mersin,Bronze,Investment,0
CID-00689,43.0,37395.50353832094,199.52309364671888,12.0,2139,729.0,11402.963117383782,Istanbul,Bronze,Loan,0
CID-00690,33.0,10000.0,4424.8413443450045,,334,623.0,12500.101967881661,Adana,Silver,Credit Card,0
CID-00691,51.0,228552.25095443567,2664.9843756864675,14.0,2256,704.0,6190.450171285071,Izmir,Bronze,Credit Card,0
CID-00692,25.0,26601.64850916637,1900.833321681344,13.0,2617,690.0,8829.377732759982,Izmir,Bronze,Credit Card,0
CID-00693,45.0,10000.0,1184.0148685217255,12.0,3009,659.0,15097.606943556073,Mersin,Silver,Credit Card,1
CID-00694,45.0,60430.63745772108,2233.4584929527964,11.0,1797,743.0,52894.46553629688,Gaziantep,Gold,Insurance,0
CID-00695,34.0,18396.280732696734,1323.2538982011692,12.0,961,702.0,16498.533152495806,Antalya,Bronze,Loan,0
CID-00696,41.0,48474.46290863028,4527.176560962332,,2922,850.0,2869.9055368071467,Ankara,Bronze,Insurance,0
CID-00697,,,2512.093999711149,6.0,1497,822.0,126.37392355683984,Antalya,Silver,Insurance,1
CID-00698,49.0,32455.666276824435,6701.869057000586,17.0,1572,599.0,34267.09445469018,Izmir,Silver,Savings,0
CID-00699,35.0,,2509.640902878061,15.0,2022,774.0,8155.2333339025645,Istanbul,Bronze,Loan,0
CID-00700,31.0,16931.198160973003,870.8901026170985,13.0,3137,621.0,6809.160938445687,Ankara,Bronze,Credit Card,1
CID-00701,50.0,32744.463904452023,6094.162632081116,,2827,586.0,29035.804054215718,Istanbul,Platinum,Loan,0
CID-00702,29.0,42433.832182900354,2606.9762857698342,16.0,3579,561.0,52327.21944749236,Izmir,Silver,Credit Card,0
CID-00703,,59924.031189670175,741.541187592581,12.0,3174,651.0,24813.092331193373,Antalya,Gold,Savings,0
CID-00704,19.0,84279.06069306511,3125.9455217054815,16.0,3131,760.0,3437.5620842500157,Istanbul,Bronze,Investment,0
CID-00705,45.0,27621.458203763308,1416.7228687347238,16.0,2816,692.0,8938.050768388937,Adana,Silver,Insurance,0
CID-00706,22.0,57122.50417963465,5953.608757130923,,3404,720.0,25643.042261621013,Istanbul,Silver,Savings,0
CID-00707,59.0,10000.0,1932.3347040795366,,3448,421.0,42738.45141782806,Izmir,Silver,Insurance,0
CID-00708,18.0,148380.32955565452,4147.965655466485,11.0,826,661.0,118283.9169911922,Izmir,Silver,Credit Card,0
CID-00709,58.0,26563.986342508866,321.32161760701,16.0,1564,,12897.728950216091,Adana,Bronze,Credit Card,1
CID-00710,40.0,71915.93078062443,1613.5084489834317,19.0,3618,553.0,31120.641026773406,Adana,Bronze,Savings,1
CID-00711,36.0,10000.0,13084.306867130828,11.0,3166,583.0,859.5706709841054,Ankara,Gold,Investment,0
CID-00712,31.0,,5288.512403853261,,776,685.0,6059.284168277868,Istanbul,Bronze,Investment,1
CID-00713,42.0,36720.21935296942,557.7053320166567,10.0,2704,732.0,8359.930387980114,Antalya,Bronze,Insurance,1
CID-00714,37.0,115819.31823405328,1041.2908550373672,12.0,482,607.0,66781.0064193278,Izmir,Bronze,Credit Card,0
CID-00715,51.0,41205.97058080841,1280.6486151163601,11.0,860,727.0,61.189554604629095,Ankara,Bronze,Credit Card,0
CID-00716,39.0,146157.63214787297,3362.774812428895,15.0,787,745.0,6627.587250213573,Istanbul,Gold,Investment,1
CID-00717,39.0,36369.02388193359,4526.951263961401,17.0,890,706.0,47973.00367836858,Istanbul,Bronze,Credit Card,1
CID-00718,33.0,37082.403767139745,4430.088278033038,16.0,2005,611.0,6592.699444566843,Ankara,Gold,Credit Card,0
CID-00719,37.0,10000.0,2281.897257463589,19.0,1582,640.0,4589.611250004536,Ankara,Silver,Savings,1
CID-00720,41.0,89254.44645506486,5328.189373433733,5.0,1948,706.0,23573.90148951241,Izmir,Gold,Investment,0
CID-00721,18.0,15600.426559215397,1838.7659231087287,,848,622.0,24620.788977719993,Bursa,Silver,Investment,0
CID-00722,21.0,126429.46115805203,423.2091403281016,14.0,1422,731.0,11501.927117868454,Ankara,Bronze,Loan,0
CID-00723,,132943.01925488896,2659.606232822038,11.0,3138,591.0,52846.333275874356,Kocaeli,Bronze,Investment,0
CID-00724,40.0,157858.76832467396,9737.129308115234,16.0,1909,710.0,4077.596500350672,Izmir,Bronze,Investment,0
CID-00725,35.0,40394.72118207231,5040.018613074163,15.0,410,752.0,44039.489769758686,Ankara,Platinum,Loan,0
CID-00726,38.0,62171.63443084448,2766.1172715655075,8.0,1272,695.0,25354.314061849826,Istanbul,Silver,Credit Card,0
CID-00727,42.0,82907.24119412243,3330.35787610942,12.0,678,600.0,8265.520663792768,Bursa,Gold,Credit Card,0
CID-00728,31.0,10000.0,8535.428480757106,10.0,275,549.0,29602.651125497534,Bursa,Bronze,Insurance,0
CID-00729,28.0,50527.76229261256,1789.4904263013138,17.0,2328,591.0,2573.0913633018868,Bursa,Bronze,Credit Card,0
CID-00730,40.0,10000.0,1288.1937243852594,10.0,594,718.0,2527.0561439465955,Gaziantep,Platinum,Investment,1
CID-00731,26.0,37856.01363105643,12105.022185894604,17.0,2986,663.0,47850.5401671184,Adana,Silver,Insurance,0
CID-00732,42.0,10000.0,6371.24526973666,12.0,3447,631.0,1792.4009745784883,Gaziantep,Bronze,Insurance,0
CID-00733,18.0,11111.201788718106,1248.4748390235861,9.0,850,711.0,73.58312065434035,Istanbul,Bronze,Credit Card,0
CID-00734,50.0,24981.285508989055,1994.2779788271607,15.0,2792,521.0,8868.748058101484,Ankara,Gold,Insurance,1
CID-00735,43.0,31152.20989722814,1716.086382492406,11.0,501,659.0,1973.6740198609937,Ankara,Bronze,Loan,0
CID-00736,41.0,53678.21556111888,516.6578803226793,8.0,2046,591.0,35784.73372830314,Bursa,Silver,Insurance,0
CID-00737,49.0,10000.0,10130.537833855666,,151,571.0,46079.59343123494,Ankara,Silver,Savings,1
CID-00738,57.0,38530.69528872816,1657.7246810261406,,1379,638.0,11854.86251159361,Adana,Bronze,Loan,0
CID-00739,50.0,11091.15988508476,6662.648557854777,,3629,850.0,9975.701376442159,Ankara,Bronze,Investment,0
